;Michelin;Slug;Bookable;Street;ZipCode;Locality;Country;Longitude;Latitude;Cantidad_metodos_pago;Reservas_today;Reservas_last_week;Rate_Distinction;Numero_fotos;Is_Affiliated;Name;Average_Price;Numero_awards;Review_count;Rating_count;Food_rating;Service_rating;Ambience_rating;Tipo_comida;Provincia;Poblacion;Salario Medio Anual
6968;False;oliyos;True;Erregezaintza Kalea, 4;20008;Donostia/San Sebastián;Spain;-2.0017461;43.3136118;5;0;0;;5;True;Oliyos;20.0;0;8.0;27.0;7.7;8.0;7.4;Traditional cuisine;gipuzkoa;726033;27536
6969;False;restaurante-zumeltzegi;True;Fermin Calbeton Kalea, 15;20003;Donostia/San Sebastián;Spain;-1.9842928;43.3232977;3;0;0;Very good;8;True;Restaurante Zumeltzegi;25.0;0;167.0;403.0;8.4;8.1;7.8;Basque;gipuzkoa;726033;27536
6970;True;amelia-by-paulo-airaudo;True;Zubieta Kalea, 26;20007;Donostia/San Sebastián;Spain;-1.9862246;43.3169123;3;0;0;;6;True;Amelia by Paulo Airaudo;308.0;1;3.0;4.0;;;;Fusion;gipuzkoa;726033;27536
6971;False;zirtan;True;Enbeltran Kalea;20003;Donostia;Spain;-1.9848504;43.3226214;6;0;0;Very good;26;True;Zirtan;22.0;0;92.0;197.0;8.5;8.7;8.1;Spanish;gipuzkoa;726033;27536
6972;True;martin-berasategui;True;C/ Loidi, 4;20160;Lasarte-Oria;Spain;-2.0162999629974365;43.268217401838;7;0;0;Excellent;8;True;Martín Berasategui;300.0;2;112.0;247.0;9.9;10.0;9.9;European;gipuzkoa;726033;27536
6973;False;arkupe-berri;True;Barren Plaza, 2;20800;Zarautz;Spain;-2.1757024;43.2849052;3;0;2;Fabulous;12;True;Arkupe Berri;23.0;0;17.0;45.0;8.8;9.1;8.5;Basque;gipuzkoa;726033;27536
6974;False;indian-tandoori-curry-s;True;Amatxilili Plaza, 3;20800;Zarautz;Spain;-2.1764156;43.2834379;4;0;0;Fabulous;75;True;Indian Tandoori & Curry's;18.0;0;3.0;6.0;9.0;9.7;8.0;Indian;gipuzkoa;726033;27536
6975;False;goiburu-golf;True;Goiburu Auzoa Auzoa, 324Y;20140;Andoain;Spain;-2.0284096;43.2026158;6;0;1;Excellent;31;True;Goiburu Golf;38.0;0;3.0;16.0;9.5;9.4;9.6;Basque;gipuzkoa;726033;27536
6976;False;wok-kaixo;True;Barrio Txiki-Erdi, 7;20170;Usurbil;Spain;-2.0254434;43.2755083;4;0;2;;1;True;Wok Kaixo;15.0;0;27.0;75.0;7.5;6.5;6.7;Chinese;gipuzkoa;726033;27536
6977;False;asador-san-martin;True;Barrio San Martín, s/n;20810;Orio;Spain;-2.1184000968933105;43.280668483443;3;0;1;Excellent;7;True;Asador San Martín;71.0;0;159.0;365.0;9.7;9.5;9.4;Steakhouse;gipuzkoa;726033;27536
6978;False;orioko-barra-jatetxea;True;Hondartza Bidea, 1;20810;Orio;Spain;-2.126656;43.2870934;4;0;0;Fabulous;10;True;Orioko Barra Jatetxea;35.0;0;175.0;422.0;8.7;8.5;8.6;Steakhouse;gipuzkoa;726033;27536
6979;True;txitxardin-brasa-y-tradicion;True;Oria Etorbidea, 12;20160;Lasarte-Oria;Spain;-2.0203666;43.2508524;5;6;28;Fabulous;13;True;Txitxardin “brasa y tradición”;40.0;0;55.0;180.0;8.9;9.0;8.5;Basque;gipuzkoa;726033;27536
6980;True;hamarratz-jatetxea;True;Artadi Auz., 16;20750;Zumaia;Spain;-2.2465441;43.2823205;2;0;1;Fabulous;5;True;Hamarratz Jatetxea;90.0;0;16.0;38.0;8.9;7.8;8.6;Mediterranean;gipuzkoa;726033;27536
6981;False;casa-julian-de-tolosa;True;Sta. Klara Kalea, 6;20400;Tolosa;Spain;-2.0724085;43.1352654;4;0;121;Excellent;14;True;Casa Julian de Tolosa;80.0;0;113.0;304.0;9.7;9.5;9.5;Basque;gipuzkoa;726033;27536
6982;False;asador-nicolas;True;Zumalakarregi Pasealekua Ibilbidea, 7;20400;Tolosa;Spain;-2.073471;43.135447;5;0;19;Excellent;11;True;Asador Nicolás;95.0;0;8.0;26.0;9.7;10.0;9.8;Basque;gipuzkoa;726033;27536
6983;True;ama-jatetxea;True;Martin Jose Iraola Hiribidea, 4;20400;Tolosa;Spain;-2.0776804;43.1321258;5;0;45;Excellent;5;True;Ama Jatetxea;100.0;0;6.0;19.0;9.8;9.8;9.7;Basque;gipuzkoa;726033;27536
6984;False;bertakoteka;True;Oria Kalea, 2;20400;Tolosa;Spain;-2.0772064;43.1342384;5;0;47;Fabulous;3;True;Bertakoteka;35.0;0;4.0;21.0;9.1;9.0;8.3;Basque;gipuzkoa;726033;27536
6985;True;bailara-restaurant-hotel-iriarte-jauregia;True;C/ Eliz Bailara, 8;20496;Bidania;Spain;-2.1584200859069824;43.137153275536;7;0;4;Excellent;12;True;Bailara Restaurant -  Hotel Iriarte Jauregia ****;92.0;0;36.0;94.0;10.0;9.9;9.6;European;gipuzkoa;726033;27536
6986;False;bistro-ijh-iriarte-jauregia-hotel;True;Eliz Bailara, 8;20496;Bidania-Goiatz;Spain;-2.1603735;43.1392515;3;3;20;Excellent;5;True;Bistró IJH _ Iriarte Jauregia Hotel;40.0;0;19.0;58.0;9.5;9.5;9.5;Basque;gipuzkoa;726033;27536
6987;False;craft-food;True;Rúa da Estrada, 28;15702;Santiago de Compostela;Spain;-8.5407315;42.8651311;5;0;11;Fabulous;7;True;Craft Food;18.0;0;1.0;5.0;8.8;9.2;8.4;Fusion;coruÃ±a;1120134;21208
6988;False;sabor-de-la-india;True;Rúa de Xoana Nogueira, 14;15702;Santiago de Compostela;Spain;-8.5459661;42.8684436;5;1;13;Excellent;20;True;Sabor de la india;17.0;0;3.0;3.0;10.0;10.0;8.7;Indian;coruÃ±a;1120134;21208
6989;False;pumar;True;Rúa das Galeras, 28;15705;Santiago de Compostela;Spain;-8.548841;42.8816455;5;0;1;;28;True;PUMAR;20.0;0;1.0;1.0;;;;Spanish;coruÃ±a;1120134;21208
6990;False;los-amigos;True;Rúa das Casas Reais, 18;15704;Santiago de Compostela;Spain;-8.541458000000002;42.8816447;6;0;4;Very good;26;True;Los Amigos;15.0;0;11.0;24.0;8.3;8.8;8.3;From Galicia;coruÃ±a;1120134;21208
6991;False;bellaco-restaurante;True;Rúa de Concepción Arenal, 8;15702;Santiago de Compostela;Spain;-8.543455999999999;42.87647459999999;4;0;5;Excellent;10;True;Bellaco Restaurante;27.0;0;5.0;14.0;9.4;9.4;8.9;From Galicia;coruÃ±a;1120134;21208
6992;False;curtina;True;Rúa do Cardeal Payá 16;15703;Santiago de Compostela;Spain;-8.5429952;42.8780646;4;2;9;Excellent;8;True;Curtiña;20.0;0;441.0;1014.0;9.2;9.5;8.8;From Galicia;coruÃ±a;1120134;21208
6993;False;restaurante-dos-reis-parador-de-santiago-de-compostela;True;Praza do Obradoiro, 1;15705;Santiago de Compostela;Spain;-8.545769691467285;42.880998625806;4;6;96;Excellent;8;True;Restaurante Dos Reis - Parador de Santiago de Compostela;55.0;0;311.0;760.0;9.3;9.5;9.6;Spanish;coruÃ±a;1120134;21208
6994;False;el-rincon-de-yobeida;True;Rúa das Galeras, 30;15705;Santiago de Compostela;Spain;-8.5487123;42.8818441;4;0;1;Excellent;6;True;El Rincón  de Yobeida;22.0;0;10.0;24.0;9.7;9.8;8.8;From Galicia;coruÃ±a;1120134;21208
6995;False;restaurante-pineiro;True;Lugar de Piñeiro, 4;15823;Santiago de Compostela;Spain;-8.3438616;42.9341669;5;0;3;Excellent;25;True;Restaurante Piñeiro;37.0;0;6.0;12.0;9.2;9.0;9.3;From Galicia;coruÃ±a;1120134;21208
6996;False;santiago-kyoto;True;Rúa de Santiago de Chile, 15;15701;Santiago de Compostela;Spain;-8.5506232;42.8724214;4;0;1;Fabulous;11;True;Santiago Kyoto;25.0;0;109.0;322.0;8.8;8.8;9.1;Japanese;coruÃ±a;1120134;21208
6997;False;o-sendeiro;True;Rúa do Olvido;15703;Santiago de Compostela;Spain;-8.539573;42.8760425;5;1;4;Excellent;4;True;O Sendeiro;25.0;0;396.0;715.0;9.8;9.7;9.7;From Galicia;coruÃ±a;1120134;21208
6998;False;el-rincon-siciliano-santiago;True;Rúa de San Pedro de Mezonzo, 9;15701;Santiago de Compostela;Spain;-8.548738199999997;42.87370529999999;4;0;9;;5;True;El Rincón siciliano Santiago;18.0;0;0.0;0.0;;;;Italian;coruÃ±a;1120134;21208
6999;False;garum-bistro;True;Praciña das Penas 1 bajo;15704;Santiago de Compostela;Spain;-8.5421637;42.8836492;6;0;1;Excellent;5;True;Garum Bistró;20.0;0;254.0;478.0;9.7;9.9;9.1;Fusion;coruÃ±a;1120134;21208
7000;False;devoto-burger-santiago;True;Rúa de Fernando III o Santo, 18;15701;Santiago de Compostela;Spain;-8.5485719;42.8713767;4;0;9;;14;True;Devoto Burger Santiago;19.0;0;1.0;1.0;;;;American;coruÃ±a;1120134;21208
7001;False;orixe;True;Rúa das Casas Reais, 21;15704;Santiago de Compostela;Spain;-8.5404626;42.8819;6;0;26;Excellent;21;True;Orixe;40.0;0;377.0;889.0;9.5;9.4;9.1;From Galicia;coruÃ±a;1120134;21208
7002;True;cafe-de-altamira-hotel-pazo-de-altamira;True;Rúa de Altamira, 18;15704;Santiago de Compostela;Spain;-8.541583;42.8805393;4;0;0;Excellent;13;True;Café de Altamira - Hotel Pazo De Altamira;30.0;1;206.0;546.0;9.4;9.4;9.0;Spanish;coruÃ±a;1120134;21208
7003;False;o-curro-da-parra;True;C/ Travesa, 20;15704;Santiago de Compostela;Spain;-8.54126;42.88122;3;0;0;Excellent;13;True;O Curro da Parra;18.0;0;447.0;970.0;9.7;9.7;9.3;Spanish;coruÃ±a;1120134;21208
7004;False;el-pasaje;True;Franco, 54, Bajo;15702;Santiago de Compostela;Spain;-8.545701;42.877537;4;0;1;Fabulous;10;True;El Pasaje;50.0;0;24.0;72.0;9.0;9.0;8.6;Seafood;sevilla;1947852;17710
7005;False;madia-leva;True;Avenida Rodrigo de Padron;15705;Santiago de Compostela;Spain;-8.5448445;42.8782132;4;0;0;Excellent;5;True;Madia Leva;20.0;0;33.0;72.0;8.9;9.5;9.1;Fusion;coruÃ±a;1120134;21208
7006;False;enxebre-restaurante-parador-de-santiago-de-compostela;True;Praza do Obradoiro, 1;15705;Santiago de Compostela;Spain;-8.545499801635742;42.880925948213;3;2;34;Fabulous;3;True;Enxebre Restaurante - Parador de Santiago de Compostela;20.0;0;351.0;879.0;8.7;8.9;8.5;From Galicia;coruÃ±a;1120134;21208
7007;False;espacio-gastronomico-delito;True;Rúa de San Pedro, 26;15703;Santiago de Compostela;Spain;-8.5390368;42.8814163;9;0;0;Fabulous;12;True;Espacio Gastronómico DeLito;40.0;0;16.0;51.0;9.0;8.9;8.7;Arrocería;coruÃ±a;1120134;21208
7008;False;pepe-paya;True;Rúa do Cardeal Payá, 8;15703;Santiago de Compostela;Spain;-8.5430199;42.8780244;4;0;0;Fabulous;7;True;Pepe Paya;20.0;0;75.0;205.0;8.7;8.8;8.6;Mediterranean;coruÃ±a;1120134;21208
7009;False;el-puente;True;Rúa do Viaducto da Rocha, 11;15899;Santiago de Compostela;Spain;-8.5712647;42.859873;5;0;3;Excellent;3;True;El Puente;30.0;0;79.0;189.0;9.6;9.3;8.8;Seafood;madrid;6751251;26721
7010;False;muerde-la-pasta-as-cancelas;True;Avenida Do Camiño Francés, s/n (CC. As Cancelas));15703;Santiago de Compostela;Spain;-8.5262243;42.8891106;3;0;0;Very good;8;True;Muerde la Pasta As Cancelas;12.0;0;7.0;28.0;7.9;8.5;7.5;Italian;coruÃ±a;1120134;21208
7011;False;santos-cafeteria;True;Av. Barcelona n°24/26 bajo;15706;Santiago de Compostela;Spain;-8.559965;42.8713626;1;0;0;;3;True;Santos Cafeteria;17.0;0;2.0;8.0;;;;Spanish;coruÃ±a;1120134;21208
7012;False;santaia-casal-de-calma;True;Av. Igrexa, 10;15821;O Pedrouzo;Spain;-8.3628552;42.9014931;5;0;0;Fabulous;16;True;Santaia Casal De Calma;26.0;0;3.0;5.0;8.8;8.8;8.8;From Galicia;coruÃ±a;1120134;21208
7013;False;taberna-o-pemento;True;Seira N5 - ROIS;15911;Seira;Spain;-8.6733143;42.7658429;3;0;0;Excellent;3;True;TABERNA O PEMENTO;18.0;0;19.0;44.0;9.5;9.3;8.7;From Galicia;coruÃ±a;1120134;21208
7014;False;restaurante-carrisos-fg;True;Rúa Real, 27;15900;Padron;Spain;-8.659659;42.737765;5;0;0;Excellent;2;True;Restaurante Carrisos FG;20.0;0;13.0;37.0;10.0;8.7;8.0;From Galicia;coruÃ±a;1120134;21208
7015;True;ababol;True;C. Calderón de la Barca, 14;02002;Albacete;Spain;-1.8542206;38.9887052;6;0;14;Excellent;9;True;Ababol;95.0;1;13.0;31.0;9.4;9.1;8.9;French;albacete;386464;17597
7016;False;the-tapa-negra-altozano;True;Calle Martínez Villena, 15;02001;Albacete;Spain;-1.8546697;38.9954981;5;0;14;Excellent;10;True;The Tapa Negra - Altozano;12.0;0;275.0;724.0;9.0;9.1;8.9;Spanish;albacete;386464;17597
7017;False;garabato;True;Plaza Altozano, 6;02001;Albacete;Spain;-1.8546673;38.9946484;5;0;82;Excellent;30;True;Garabato;25.0;0;608.0;1760.0;9.3;9.3;9.0;American;albacete;386464;17597
7018;False;restaurante-parador-de-albacete;True;Carretera CN-301, km 251, Apto. 384 (Carretera AB-300);02080;Albacete;Spain;-1.8229;38.96308;4;0;5;Fabulous;10;True;Restaurante Parador de Albacete;36.0;0;102.0;311.0;8.9;8.7;8.5;From Castille;albacete;386464;17597
7019;False;ene-by-canitas-maite;True;Av. de España, 30;02002;Albacete;Spain;-1.8542397;38.9826147;3;11;162;Very good;5;True;Eñe by Cañitas Maite;40.0;0;1.0;5.0;8.4;8.0;8.0;Mediterranean;albacete;386464;17597
7020;False;taberna-motivos;True;Calle Jesús Nazareno;02002;Albacete;Spain;-1.8528273;38.9910248;2;2;6;Excellent;5;True;Taberna Motivos;30.0;0;247.0;502.0;9.2;9.4;9.0;Spanish;albacete;386464;17597
7021;False;l-arruzz-albacete;True;Calle Concepción, 48;02002;Albacete;Spain;-1.8528367;38.9930706;6;0;2;Excellent;7;True;L'Arruzz Albacete;25.0;0;276.0;610.0;9.2;9.0;8.6;Arrocería;albacete;386464;17597
7022;False;the-tapa-negra-zapateros;True;Calle Zapateros, 7;02001;Albacete;Spain;-1.8577084;38.9953099;7;0;10;Excellent;10;True;The Tapa Negra - Zapateros;12.0;0;111.0;298.0;9.3;9.6;9.1;Spanish;albacete;386464;17597
7023;False;sidreria-el-puerto;True;C. Marqués de Canillejas, 1;33500;Llanes;Spain;-4.7526892;43.4197141;6;1;3;Fabulous;6;True;Sidrería El Puerto;25.0;0;5.0;29.0;9.2;8.7;8.3;From Asturias;asturias;1011792;21311
7024;True;el-retiro-de-ricardo-sotres;True;Pancar s/n;33509;Pancar;Spain;-4.764643;43.412318;6;2;15;Excellent;8;True;El Retiro de Ricardo Sotres;60.0;1;112.0;259.0;9.6;9.5;9.6;Spanish;asturias;1011792;21311
7025;False;restaurant-pizzeria-chuek-s;True;Carrer de Vilatorrada, 19;08250;Sant Joan De Vilatorrada;Spain;1.8041791;41.7473441;6;0;4;Excellent;11;True;Restaurant Pizzeria Chuek's;20.0;0;38.0;87.0;9.1;9.4;8.8;Italian;barcelona;5714730;24243
7026;False;warm-up;True;Plaça Pi Carretera de Berga I, 11;08272;Sant Fruitós de Bages;Spain;1.8695048;41.7613227;5;0;0;;8;True;Warm Up ;17.0;0;0.0;0.0;;;;Catalan;barcelona;5714730;24243
7027;False;mon-hotel-mon-sant-benet;True;Camí de Sant Benet, S/N;08272;Sant Fruitos De Bages;Spain;1.9004388;41.7445829;6;0;87;Fabulous;5;True;Món - Hotel Món Sant Benet;32.0;0;31.0;118.0;8.9;8.8;9.1;Mediterranean;barcelona;5714730;24243
7028;True;l-o-hotel-mon-sant-benet;True;Camí de Sant Benet;08272;Sant Fruitos De Bages;Spain;1.8902527;41.7463737;7;0;24;Excellent;8;True;L'Ó - Hotel Món Sant Benet;100.0;1;77.0;161.0;9.9;9.8;9.7;Mediterranean;barcelona;5714730;24243
7029;False;la-manufactura;True;Passeig del Riu, s/n,;08269;Valls de Torruella;Spain;1.7196791;41.8468385;4;0;42;Excellent;20;True;La Manufactura;35.0;0;223.0;581.0;9.5;9.7;9.5;Mediterranean;barcelona;5714730;24243
7030;False;la-fonda-hotel-mon-sant-benet;True;Camí de Sant Benet, S/N;08272;Sant Fruitos De Bages;Spain;1.9004388;41.7445829;4;4;85;Excellent;9;True;La Fonda - Hotel Món Sant Benet;27.0;0;22.0;84.0;9.4;9.3;9.0;Mediterranean;barcelona;5714730;24243
7031;False;tomas;True;C/ Terrassa, 5;08269;El Pala De Torroella;Spain;1.7205;41.85496;3;0;5;Excellent;7;True;Tomàs;35.0;0;43.0;104.0;9.0;9.3;9.1;Mediterranean;barcelona;5714730;24243
7032;False;joncadella;True;Santuari de Joncadella s/n Santuari De Joncadella S/n;08250;Sant Joan De Vilatorrada;Spain;1.7948725;41.7659744;5;2;34;Fabulous;24;True;Joncadella;28.0;0;67.0;207.0;8.9;9.0;8.1;Catalan;barcelona;5714730;24243
7033;False;el-secret;True;Plaça Sant Antoni Maria Claret, 14;08650;Sallent;Spain;1.8964145;41.8242184;0;0;0;Very good;8;True;El Secret;15.0;0;23.0;54.0;8.4;8.4;7.6;Catalan;barcelona;5714730;24243
7034;True;restaurant-urbisol;True;carretera de manresa a vic km.20;08275;Calders;Spain;1.9936584;41.7900394;5;0;4;;11;True;Restaurant Urbisol;35.0;0;0.0;4.0;;;;Catalan;barcelona;5714730;24243
7035;True;somiatruites;True;Carrer del Sol, 19;08700;Igualada;Spain;1.614065;41.577974;6;28;244;Excellent;9;True;Somiatruites;25.0;2;167.0;503.0;9.5;9.3;9.2;European;barcelona;5714730;24243
7036;False;meson-el-abuelo;True;Avenida Doctor Pasteur, 45;08700;Igualada;Spain;1.6094000339508057;41.588263310608;4;0;7;Excellent;13;True;Mesón El Abuelo;30.0;0;297.0;788.0;9.7;9.7;9.3;Steakhouse;barcelona;5714730;24243
7037;False;la-tagliatella-igualada;True;Rambla de Sant Isidre, 49;08700;Igualada;Spain;1.6182299852371216;41.579435085517;4;0;0;Excellent;10;True;La Tagliatella Igualada;18.0;0;36.0;167.0;9.5;9.3;9.1;Italian;barcelona;5714730;24243
7038;False;bodega-j-miquel-jane;True;Masia Cal Costas s/n;08736;Font-Rubi;Spain;1.5910700559616089;41.434679063892;4;0;0;;7;True;Bodega J. Miquel Jané;60.0;0;14.0;17.0;;;;Catalan;barcelona;5714730;24243
7039;False;restaurante-parador-de-cardona;True;Castell de Cardona, s/n;08261;Cardona;Spain;1.6859099864959717;41.914430593341;4;1;8;Excellent;6;True;Restaurante Parador de Cardona;50.0;0;196.0;499.0;8.9;9.2;9.2;Catalan;barcelona;5714730;24243
7040;False;cafe-de-la-placa;True;Passeig Bisbe Comellas, 85;08693;Casserres;Spain;1.8415;42.01321;2;0;1;Excellent;7;True;Cafè de la Plaça;19.0;0;103.0;224.0;9.1;9.4;8.8;Catalan;barcelona;5714730;24243
7041;False;villaro-del-bosc-freixenet;True;Mas Villaró;25290;Freixinet;Spain;1.5680525;41.92199249999999;5;0;0;;27;True;Villaro del Bosc Freixenet;29.0;0;1.0;1.0;;;;Catalan;barcelona;5714730;24243
7042;False;el-buffi;True;Plaça Sant Roc, s/n;25280;Solsona;Spain;1.517485;41.996304;4;0;2;Fabulous;34;True;El Buffi;20.0;0;11.0;38.0;8.8;9.2;8.7;International;barcelona;5714730;24243
7043;False;santa-llucia;True;Carretera Sant Ponç;25286;Naves;Spain;1.6307424;41.9851427;5;4;24;Excellent;2;True;Santa Llucia;30.0;0;52.0;127.0;9.3;9.1;8.6;Catalan;barcelona;5714730;24243
7044;False;vambu;True;Urbanización Atlanterra, s/n;11393;Zahara de los Atunes;Spain;-5.830518;36.118785;4;0;0;Fabulous;21;True;Vambú;25.0;0;28.0;76.0;9.0;8.2;9.1;Andalusian;valencia;2589312;20069
7045;False;la-perdida-zahara;True;Urbanización Atlanterra F26, C/ Bahía de la Plata, 11393 Cádiz;11393;Barbate;Spain;-5.8227558;36.1079534;7;0;0;Excellent;40;True;La Perdida Zahara;30.0;0;17.0;55.0;9.2;9.2;8.3;Mediterranean;valencia;2589312;20069
7046;False;tarik-restaurante;True;Carretera de Atlanterra, 5;11393;Tarifa;Spain;-5.8272662;36.1145576;5;0;0;Excellent;14;True;Tarik Restaurante;28.0;0;3.0;16.0;9.1;9.5;9.0;Mediterranean;valencia;2589312;20069
7047;False;bibo-beach-house;True;N-340, Km. 76;11380;Casas de Porro;Spain;-5.6827355;36.0696876;5;0;0;;12;True;BIBO Beach House;60.0;0;0.0;0.0;;;;Andalusian;valencia;2589312;20069
7048;False;la-calle-burger-tarifa;True;Av. Andalucía, 12;11380;Tarifa;Spain;-5.6053464;36.0138914;5;0;0;Excellent;3;True;La Calle Burger Tarifa;18.0;0;4.0;14.0;9.6;9.6;8.9;American;valencia;2589312;20069
7049;False;la-perseverancia-origen;True;Calle Regino Martínez, 6;11201;Algeciras;Spain;-5.4491365;36.1329053;6;0;0;Excellent;11;True;La Perseverancia Origen;20.0;0;24.0;53.0;9.5;9.3;8.6;Mediterranean;valencia;2589312;20069
7050;False;el-chiringuito-tarifa;True;camino de la isla s/n;11380;Tarifa;Spain;-5.6044497;36.0143209;6;0;0;Fabulous;9;True;El chiringuito Tarifa;25.0;0;135.0;305.0;8.9;8.8;9.0;Mediterranean;valencia;2589312;20069
7051;False;restaurante-recio;True;Av. Virgen del Carmen, 56;11202;Algeciras;Spain;-5.453819999999999;36.1413109;5;0;0;;44;True;Restaurante Recio;26.0;0;1.0;4.0;7.0;7.0;7.0;Seafood;valencia;2589312;20069
7052;False;la-reina-de-los-bares;True;Carr. del Embalse de Proserpina;06800;Mérida;Spain;-6.3535917;38.9405724;2;0;0;;5;True;La reina de los bares;15.0;0;0.0;0.0;;;;Spanish;badajoz;669943;15254
7053;False;bar-los-segovianos;True;Calle Castuera, 6;06800;Merida;Spain;-6.337907;38.932906;3;0;2;Fabulous;5;True;Bar los Segovianos;15.0;0;74.0;137.0;8.6;8.8;8.1;Mediterranean;badajoz;669943;15254
7054;False;restaurante-parador-de-merida;True;C/ Almendralejo, 56;06800;Merida;Spain;-6.346099853515625;38.919055948206;4;14;216;Very good;16;True;Restaurante Parador de Mérida;30.0;0;173.0;396.0;8.3;8.6;8.3;From Extremadura;badajoz;669943;15254
7055;False;de-tripas-corazon;True;Calle Romero Leal, 15;06800;Merida;Spain;-6.3444963;38.9161527;5;0;9;Fabulous;8;True;De Tripas Corazón;20.0;0;386.0;859.0;8.6;8.8;8.7;Spanish;badajoz;669943;15254
7056;False;il-mercante-di-vino;True;Calle Alcalde Luis Treillard, 14;33405;Salinas;Spain;-5.9632343;43.5740444;3;0;2;Fabulous;9;True;Il mercante di vino;25.0;0;53.0;132.0;9.1;9.1;8.4;Italian;asturias;1011792;21311
7057;False;restaurante-villa-blanca-luarca;True;Av. Galicia, 27;33700;Luarca;Spain;-6.53886;43.54079;9;0;1;Fabulous;24;True;Restaurante Villa Blanca - Luarca;30.0;0;31.0;67.0;8.6;8.3;8.4;From Asturias;asturias;1011792;21311
7058;True;regueiro-by-diego-fernandez;True;Tox s/n;33793;Tox;Spain;-6.636852;43.559129;4;0;7;Excellent;15;True;Regueiro by Diego Fernández;75.0;1;61.0;171.0;9.8;9.7;9.3;Meat Cuisine;asturias;1011792;21311
7059;False;sidreria-jorge;True;Calle el Muelle, 0;33790;Puerto De Vega;Spain;-6.645886;43.5644478;6;1;5;Excellent;3;True;Sidrería Jorge;25.0;0;116.0;232.0;9.2;9.2;8.7;Seafood;asturias;1011792;21311
7060;True;ferpel-gastronomico;True;Ortiguera, S/N;33716;Ortiguera;Spain;-6.7446653;43.5589382;5;0;0;Excellent;8;True;Ferpel gastronómico;70.0;1;44.0;101.0;9.9;9.5;9.6;From Asturias;asturias;1011792;21311
7061;False;meson-fuente-del-pino;True;Carretera Jerez -Antequera Km 103 11690;11690;Olvera;Spain;-5.2599555;36.9352388;4;0;3;Excellent;3;True;Mesón Fuente Del Pino;25.0;0;10.0;24.0;9.3;9.3;8.9;Mediterranean;malaga;1695651;17390
7062;True;la-tarara-neotaberna;True;Pl. Andalucía, 2;11690;Olvera;Spain;-5.2643282;36.9347922;5;0;22;Excellent;6;True;La Tarara Neotaberna;20.0;1;42.0;125.0;9.6;9.3;9.3;Andalusian;malaga;1695651;17390
7063;False;bar-de-tapas-el-pastor-ii;True;Pl. la Constitución, 12;11330;Jimena De La Frontera;Spain;-5.4513186;36.4318853;5;0;1;;3;True;Bar de Tapas El Pastor II;23.0;0;2.0;3.0;;;;Spanish;malaga;1695651;17390
7064;False;society-clubhouse;True;Av. Almenara, s/n;11360;Sotogrande;Spain;-5.3521848;36.2755178;4;0;5;Excellent;6;True;Society Clubhouse ;40.0;0;2.0;6.0;9.0;9.3;9.0;International;malaga;1695651;17390
7065;False;casa-moncayo;True;Paseo Sierra Bermeja S/N;11311;San Roque;Spain;-5.3063298;36.298664;3;0;5;Excellent;13;True;Casa Moncayo;30.0;0;21.0;71.0;9.3;9.2;8.6;Varied;malaga;1695651;17390
7066;False;cortijo-santa-maria-1962;True;Av. Almenara, s/n;11360;Sotogrande;Spain;-5.3519748;36.2756851;4;7;46;Excellent;14;True;Cortijo Santa María 1962 ;65.0;0;4.0;16.0;9.0;9.3;9.1;Andalusian;malaga;1695651;17390
7067;False;marxa-chiringuito;True;Av. Almenara, s/n;11360;Sotogrande;Spain;-5.352199799999999;36.275499;2;0;0;Very good;13;True;MARXA Chiringuito ;55.0;0;16.0;31.0;8.6;7.2;9.2;Grilled;malaga;1695651;17390
7068;True;nova;True;Rúa Valle Inclán, 5;32004;Ourense;Spain;-7.8624032;42.3399824;4;0;47;Excellent;11;True;Nova;65.0;1;50.0;147.0;9.8;9.9;9.4;European;ourense;305223;18280
7069;False;agape-liceo-restaurante;True;Plaza Bispo Cesáreo;32005;Ourense;Spain;-7.8656555;42.3363413;5;0;2;Excellent;3;True;Ágape Liceo Restaurante;30.0;0;116.0;286.0;9.4;9.6;9.3;Spanish;ourense;305223;18280
7070;False;a-casita-do-pulpo-parrillada;True;Rúa Ramón Puga, 27;32005;Ourense;Spain;-7.8609434;42.3289126;6;0;5;Very good;5;True;A Casita do Pulpo Parrillada;18.0;0;62.0;191.0;8.3;8.1;7.8;From Galicia;ourense;305223;18280
7071;False;ceibe;True;Rúa San Miguel, 8;32005;Ourense;Spain;-7.8637636;42.3377481;4;0;24;;7;True;Ceibe;100.0;1;0.0;0.0;;;;From Galicia;ourense;305223;18280
7072;False;sanmiguel-restaurante-gastrobar;True;Rúa San Miguel, 12;32005;Ourense;Spain;-7.8641792;42.3376888;6;0;3;Fabulous;8;True;Sanmiguel Restaurante & Gastrobar;30.0;0;77.0;213.0;9.0;8.9;8.9;Mediterranean;ourense;305223;18280
7073;True;miguel-gonzalez;True;Aldea A Morteira nº 80;32710;O Pereiro de Aguiar;Spain;-7.82096;42.34949;6;0;19;Excellent;7;True;Miguel Gonzalez;70.0;1;155.0;410.0;9.9;9.8;9.8;Spanish;ourense;305223;18280
7074;False;la-herradura;False;Rúa Sáenz Diez, 17 32003 Ourense;32003;Ourense;Spain;-7.8665954;42.343381;3;0;0;;4;True;La Herradura;20.0;0;1.0;3.0;;;;Argentinian;ourense;305223;18280
