Restaurant,Madrid,,sonqo-grilled-chickens,True,"C/ de Francisco Silvela, 50",28028,Madrid,Spain,-3.6738515,40.434364,5,0,21,Fabulous,3,True,SONQO Grilled chickens,20,0,7,18,9.2,8.1,7.8,Peruvian
Restaurant,Madrid,,kaa-madrid,True,"C. de V�ctor Andr�s Belaunde, 3",28016,Madrid,Spain,-3.6792318,40.4544352,5,0,20,Fabulous,6,True,Kaa Madrid,24,0,13,49,8.7,8.8,8.7,Fusion
Restaurant,Madrid,,baraat,True,"C. de Arganda, 29",28005,Madrid,Spain,-3.7046827,40.3982495,5,0,19,Excellent,16,True,Baraat,17,0,83,255,9.4,9.3,9,Indian
Restaurant,Madrid,,costanza-cafe,True,"C. del Pez, 4",28004,Madrid,Spain,-3.7039437,40.4228083,6,0,3,Fabulous,20,True,Costanza Caf�,20,0,222,532,8.8,9.1,8.7,Fusion
Restaurant,Madrid,,en-el-ajo,True,"C. de Alenza, 26",28003,Madrid,Spain,-3.7002245,40.4455074,6,0,9,Fabulous,32,True,En el Ajo,22,0,93,244,8.8,9,8.5,Traditional cuisine
Restaurant,Madrid,,la-ventita-del-foodie-by-ayanto,True,"C. de Ibiza, 8",28009,Madrid,Spain,-3.6774318,40.4181816,8,0,4,Excellent,10,True,La Ventita del Foodie by AYANTO,18,0,282,582,9.6,9.7,8.3,From Canarias
Restaurant,Madrid,,detenderete,True,"Calle de Sta. Cruz de Marcenado, 13",28015,Madrid,Spain,-3.7088665,40.4285785,6,1,57,Excellent,11,True,Detenderete,25,0,565,1314,9.4,9.4,9,From Canarias
Restaurant,Madrid,,sushi-koi-bistrot,True,"Av. de San Luis, 87 bajo",28033,Madrid,Spain,-3.6673483,40.4752189,8,2,27,Excellent,30,True,Sushi Koi Bistrot,19,0,279,705,9.4,9.7,8.9,Japanese
Restaurant,Madrid,,kathmandu-garden,True,"Calle de Sta Engracia, 169",28003,Madrid,Spain,-3.7033616,40.4451725,9,0,9,Excellent,8,True,Kathmandu Garden,20,0,599,1256,9.4,9.5,8.8,Indian
Restaurant,Madrid,,tony-roma-s-orense,True,"Calle de Orense, 34, 28020 Madrid, Spain",28020,Madrid,Spain,-3.6945827,40.4545529,5,1,61,Fabulous,22,True,Tony Roma�s - Orense,18,0,1878,4955,8.8,8.6,8.8,American
Restaurant,Madrid,,kaldi-cafe,True,"C. de Embajadores, 17",28012,Madrid,Spain,-3.7054977,40.4092871,6,0,8,Excellent,26,True,Kaldi Cafe,15,0,43,132,9.4,9.5,9.3,Mediterranean
Restaurant,Madrid,"{'__ref': 'GuideMichelin:{""link"":""https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/adaly""}'}",restaurante-adaly,True,"Calle de Claudio Coello, 122",28006,Madrid,Spain,-3.685045,40.4367313,6,0,48,Excellent,33,True,Restaurante Adaly,39,0,170,399,9.7,9.5,9.1,International
